year,quarter,cusip_no,has_listed_options,issuer_name,issuer_description,status,cusip_6,cusip_2,cusip_1,cusip_8,cusip_9
2018,2,78468R 90 8,,SPDR SER TR,CALL,,78468R,90,8,78468R90,78468R908
2018,2,09228F AF 0,,BLACKBERRY LTD,DBCV  3.750%11/1,,09228F,AF,0,09228FAF,09228FAF0
2018,2,26152H 30 1,*,DRDGOLD LIMITED,SPON ADR REPSTG,,26152H,30,1,26152H30,26152H301
2018,2,631103 10 8,*,NASDAQ INC,COM,,631103,10,8,63110310,631103108
2018,2,19762B 90 9,,COLUMBIA ETF TR II,CALL,,19762B,90,9,19762B90,19762B909
2018,2,464287 90 2,,ISHARES TR,CALL,,464287,90,2,46428790,464287902
2018,2,05351X 10 1,*,AVAYA HLDGS CORP,COM,,05351X,10,1,05351X10,05351X101
2018,2,14070B 10 1,,CAPRICOR THERAPEUTICS INC,COM,,14070B,10,1,14070B10,14070B101
2018,2,73936T 44 1,,POWERSHARES ETF TR II,CALI MUNI ETF,DELETED,73936T,44,1,73936T44,73936T441
2018,2,65487K 10 0,,NLIGHT INC,COM,ADDED,65487K,10,0,65487K10,65487K100
2018,2,124857 90 3,,CBS CORP NEW,CALL,,124857,90,3,12485790,124857903
2018,2,25459Y 69 4,*,DIREXION SHS ETF TR,DLY FIN BULL NEW,,25459Y,69,4,25459Y69,25459Y694
2018,2,90213U 11 5,,TWO RDS SHARED TR,ANFIELD CAP DI,,90213U,11,5,90213U11,90213U115
2018,2,71654V 95 8,,PETROLEO BRASILEIRO SA PETRO,PUT,,71654V,95,8,71654V95,71654V958
2018,2,588056 95 1,,MERCER INTL INC,PUT,,588056,95,1,58805695,588056951
2018,2,73935X 73 2,*,POWERSHARES ETF TRUST,DIV ACHV PRTF,DELETED,73935X,73,2,73935X73,73935X732
2018,2,15671L 90 9,,CERECOR INC,CALL,,15671L,90,9,15671L90,15671L909
2018,2,30161N 90 1,,EXELON CORP,CALL,,30161N,90,1,30161N90,30161N901
2018,2,03762U 10 5,*,APOLLO COML REAL EST FIN INC,COM,,03762U,10,5,03762U10,03762U105
2018,2,55279B 95 2,,MEI PHARMA INC,PUT,,55279B,95,2,55279B95,55279B952
2018,2,870297 90 3,,SWEDISH EXPT CR CORP,CALL,,870297,90,3,87029790,870297903
2018,2,783859 10 1,*,S & T BANCORP INC,COM,,783859,10,1,78385910,783859101
2018,2,668074 30 5,*,NORTHWESTERN CORP,COM NEW,,668074,30,5,66807430,668074305
2018,2,G9366W 10 1,,UNION ACQUISITION CORP,SHS,,G9366W,10,1,G9366W10,G9366W101
2018,2,14070T 10 2,,CAPSTAR FINL HLDGS INC,COM,,14070T,10,2,14070T10,14070T102
2018,2,97717W 10 9,*,WISDOMTREE TR,US TOTAL DIVIDND,,97717W,10,9,97717W10,97717W109
