year,quarter,cusip_no,has_listed_options,issuer_name,issuer_description,status,cusip_6,cusip_2,cusip_1,cusip_8,cusip_9
2017,4,583928 95 6,,MEDALLION FINL CORP,PUT,,583928,95,6,58392895,583928956
2017,4,911163 95 3,,UNITED NAT FOODS INC,PUT,,911163,95,3,91116395,911163953
2017,4,571748 90 2,,MARSH & MCLENNAN COS INC,CALL,,571748,90,2,57174890,571748902
2017,4,74967X 90 3,,RH,CALL,,74967X,90,3,74967X90,74967X903
2017,4,362393 90 0,,GTT COMMUNICATIONS INC,CALL,,362393,90,0,36239390,362393900
2017,4,89148H 10 8,,TORTOISE PIPELINE & ENERGY F,COM,,89148H,10,8,89148H10,89148H108
2017,4,92839U 90 6,,VISTEON CORP,CALL,,92839U,90,6,92839U90,92839U906
2017,4,82988R 20 3,,SITO MOBILE LTD,COM NEW,,82988R,20,3,82988R20,82988R203
2017,4,98386D 30 7,,XTL BIOPHARMACEUTICALS LTD,SPONSORED ADR NE,,98386D,30,7,98386D30,98386D307
2017,4,88870R 90 2,,TIVITY HEALTH INC,CALL,,88870R,90,2,88870R90,88870R902
2017,4,00213H 95 5,,ARC GROUP WORLDWIDE INC,PUT,,00213H,95,5,00213H95,00213H955
2017,4,644206 10 4,,NEW ENGLAND RLTY ASSOC LTD P,DEPOSITRY RCPT,,644206,10,4,64420610,644206104
2017,4,45409B 51 1,,INDEXIQ ETF TR,IQ LEADERS GTA,,45409B,51,1,45409B51,45409B511
2017,4,74347B 50 8,,PROSHARES TR,DJ BRKFLD GLB,,74347B,50,8,74347B50,74347B508
2017,4,680277 10 0,*,OLD SECOND BANCORP INC ILL,COM,,680277,10,0,68027710,680277100
2017,4,87724P 90 6,,TAYLOR MORRISON HOME CORP,CALL,,87724P,90,6,87724P90,87724P906
2017,4,003244 10 0,,ABERDEEN SINGAPORE FD INC,COM,,003244,10,0,00324410,003244100
2017,4,503459 60 4,*,LA JOLLA PHARMACEUTICAL CO,COM PAR $.0001 2,,503459,60,4,50345960,503459604
2017,4,Y2573F 90 2,,FLEX LTD,CALL,,Y2573F,90,2,Y2573F90,Y2573F902
2017,4,104674 90 6,,BRADY CORP,CALL,,104674,90,6,10467490,104674906
2017,4,783754 95 4,,RYERSON HLDG CORP,PUT,,783754,95,4,78375495,783754954
2017,4,038222 95 5,,APPLIED MATLS INC,PUT,,038222,95,5,03822295,038222955
2017,4,09228F 10 3,*,BLACKBERRY LTD,COM,,09228F,10,3,09228F10,09228F103
2017,4,98419J 20 6,*,XOMA CORP DEL,COM NEW,,98419J,20,6,98419J20,98419J206
2017,4,26203D 90 1,,DREYFUS MUN BD INFRSTRCTR FD,CALL,,26203D,90,1,26203D90,26203D901
2017,4,756577 AD 4,,RED HAT INC,NOTE  0.250%10/0,,756577,AD,4,756577AD,756577AD4
2017,4,278642 90 3,,EBAY INC,CALL,,278642,90,3,27864290,278642903
2017,4,45073V 90 8,,ITT INC,CALL,,45073V,90,8,45073V90,45073V908
2017,4,95790D AA 3,,WESTERN ASSET MTG CAP CORP,NOTE  6.750%10/0,,95790D,AA,3,95790DAA,95790DAA3
2017,4,30063P 10 5,*,EXACT SCIENCES CORP,COM,,30063P,10,5,30063P10,30063P105
2017,4,74975N 90 5,,RTI SURGICAL INC,CALL,,74975N,90,5,74975N90,74975N905
2017,4,14309L 10 2,*,CARLYLE GROUP L P,COM UTS LTD PTN,,14309L,10,2,14309L10,14309L102
2017,4,856190 95 3,,STATE BK FINL CORP,PUT,,856190,95,3,85619095,856190953
2017,4,62857M 95 5,,MYOKARDIA INC,PUT,,62857M,95,5,62857M95,62857M955
