year,quarter,cusip_no,has_listed_options,issuer_name,issuer_description,status,cusip_6,cusip_2,cusip_1,cusip_8,cusip_9
2012,1,050095 10 8,*,ATWOOD OCEANICS INC,COM,,050095,10,8,05009510,050095108
2012,1,654624 10 5,*,NIPPON TELEG & TEL CORP,SPONSORED ADR,,654624,10,5,65462410,654624105
2012,1,163731 95 2,,CHEMICAL FINL CORP,PUT,,163731,95,2,16373195,163731952
2012,1,18449C 40 1,,CLEAN DIESEL TECHNOLOGIES IN,COM PAR $.01,,18449C,40,1,18449C40,18449C401
2012,1,921932 77 8,,VANGUARD ADMIRAL FDS INC,SMLCP 600 VAL,,921932,77,8,92193277,921932778
2012,1,37244E 10 7,*,GENON ENERGY INC,COM,,37244E,10,7,37244E10,37244E107
2012,1,80105N 95 3,,SANOFI,PUT,,80105N,95,3,80105N95,80105N953
2012,1,921946 40 6,*,VANGUARD WHITEHALL FDS INC,HIGH DIV YLD,,921946,40,6,92194640,921946406
2012,1,300645 10 8,*,EXAR CORP,COM,,300645,10,8,30064510,300645108
2012,1,37950E 83 8,,GLOBAL X FDS,GLB X BRZ FINL,,37950E,83,8,37950E83,37950E838
2012,1,204429 10 4,,COMPANIA CERVECERIAS UNIDAS,SPONSORED ADR,,204429,10,4,20442910,204429104
2012,1,670682 10 3,,NUVEEN MUN HIGH INCOME OPP F,COM,,670682,10,3,67068210,670682103
2012,1,22765Y 95 4,,CROSSTEX ENERGY INC,PUT,,22765Y,95,4,22765Y95,22765Y954
2012,1,983857 90 3,,X-RITE INC,CALL,,983857,90,3,98385790,983857903
2012,1,336919 10 5,*,FIRST TR VAL LINE EQ ALLO IN,SHS,,336919,10,5,33691910,336919105
2012,1,02364W 90 5,,AMERICA MOVIL SAB DE CV,CALL,,02364W,90,5,02364W90,02364W905
2012,1,79377W 95 8,,SAKS INC,PUT,,79377W,95,8,79377W95,79377W958
2012,1,781295 90 0,,RUE21 INC,CALL,,781295,90,0,78129590,781295900
2012,1,25459W 35 9,,DIREXION SHS ETF TR,BRIC BEAR 3XSH,,25459W,35,9,25459W35,25459W359
2012,1,640079 95 9,,NEENAH PAPER INC,PUT,,640079,95,9,64007995,640079959
2012,1,33734X 12 7,*,FIRST TR EXCHANGE TRADED FD,ENERGY ALPHADX,,33734X,12,7,33734X12,33734X127
2012,1,85254C 90 5,,STAGE STORES INC,CALL,,85254C,90,5,85254C90,85254C905
2012,1,26613Q 10 6,*,DUPONT FABROS TECHNOLOGY INC,COM,,26613Q,10,6,26613Q10,26613Q106
2012,1,744028 10 1,*,PROVIDENT NEW YORK BANCORP,COM,,744028,10,1,74402810,744028101
2012,1,464288 95 6,,ISHARES TR,PUT,,464288,95,6,46428895,464288956
2012,1,686688 95 2,,ORMAT TECHNOLOGIES INC,PUT,,686688,95,2,68668895,686688952
2012,1,917927 10 5,,VSB BANCORP INC N Y,COM,,917927,10,5,91792710,917927105
2012,1,464288 95 2,,ISHARES TR,PUT,,464288,95,2,46428895,464288952
2012,1,037833 95 0,,APPLE INC,PUT,,037833,95,0,03783395,037833950
2012,1,69336T 10 6,,PHI INC,COM VTG,,69336T,10,6,69336T10,69336T106
2012,1,464287 47 3,*,ISHARES TR,RUSSELL MCP VL,,464287,47,3,46428747,464287473
2012,1,464288 90 8,,ISHARES TR,CALL,,464288,90,8,46428890,464288908
2012,1,74347R 95 0,,PROSHARES TR,PUT,,74347R,95,0,74347R95,74347R950
2012,1,193294 90 5,,COLE KENNETH PRODTNS INC,CALL,,193294,90,5,19329490,193294905
2012,1,030111 90 8,,AMERICAN SUPERCONDUCTOR CORP,CALL,,030111,90,8,03011190,030111908
2012,1,18383M 90 9,,CLAYMORE EXCHANGE TRD FD TR,CALL,,18383M,90,9,18383M90,18383M909
2012,1,559181 90 2,,MAGMA DESIGN AUTOMATION,CALL,DELETED,559181,90,2,55918190,559181902
2012,1,636518 10 2,*,NATIONAL INSTRS CORP,COM,,636518,10,2,63651810,636518102
2012,1,446413 10 6,*,HUNTINGTON INGALLS INDS INC,COM,,446413,10,6,44641310,446413106
2012,1,V3267N 90 7,,EXCEL MARITIME CARRIERS LTD,CALL,,V3267N,90,7,V3267N90,V3267N907
2012,1,165167 CA 3,,CHESAPEAKE ENERGY CORP,NOTE  2.500% 5/1,,165167,CA,3,165167CA,165167CA3
2012,1,743410 AY 8,,PROLOGIS,NOTE  3.250% 3/1,,743410,AY,8,743410AY,743410AY8
2012,1,496902 40 4,*,KINROSS GOLD CORP,COM NO PAR,,496902,40,4,49690240,496902404
2012,1,369822 10 1,,GENERAL FINANCE CORP,COM,,369822,10,1,36982210,369822101
