year,quarter,cusip_no,has_listed_options,issuer_name,issuer_description,status,cusip_6,cusip_2,cusip_1,cusip_8,cusip_9
2015,4,74347W 87 4,*,PROSHARES TR II,PSH ULTRA EURO,,74347W,87,4,74347W87,74347W874
2015,4,595137 90 0,,MICROSEMI CORP,CALL,,595137,90,0,59513790,595137900
2015,4,228309 10 0,*,CROWN CRAFTS INC,COM,,228309,10,0,22830910,228309100
2015,4,285512 AA 7,,ELECTRONIC ARTS INC,NOTE  0.750% 7/1,,285512,AA,7,285512AA,285512AA7
2015,4,457187 10 2,*,INGREDION INC,COM,,457187,10,2,45718710,457187102
2015,4,71103B 10 2,,PEOPLES FINL CORP MISS,COM,,71103B,10,2,71103B10,71103B102
2015,4,910047 90 9,,UNITED CONTL HLDGS INC,CALL,,910047,90,9,91004790,910047909
2015,4,00768Y 20 6,,ADVISORSHARES TR,BNY GRWTH ADR,,00768Y,20,6,00768Y20,00768Y206
2015,4,74383X 10 9,,PROVIDENT BANCORP INC,COM,,74383X,10,9,74383X10,74383X109
2015,4,095573 10 1,*,BLUE HILLS BANCORP INC,COM,,095573,10,1,09557310,095573101
2015,4,464287 68 9,*,ISHARES TR,RUSSELL 3000 ETF,,464287,68,9,46428768,464287689
2015,4,670100 95 5,,NOVO-NORDISK A S,PUT,,670100,95,5,67010095,670100955
2015,4,783513 95 4,,RYANAIR HLDGS PLC,PUT,DELETED,783513,95,4,78351395,783513954
2015,4,18383M 60 5,*,CLAYMORE EXCHANGE TRD FD TR,GUGG SPINOFF ETF,,18383M,60,5,18383M60,18383M605
2015,4,249827 50 2,*,DERMA SCIENCES INC,COM PAR $.01,,249827,50,2,24982750,249827502
2015,4,90138A 95 3,,21VIANET GROUP INC,PUT,,90138A,95,3,90138A95,90138A953
2015,4,25459Y 90 0,,DIREXION SHS ETF TR,CALL,,25459Y,90,0,25459Y90,25459Y900
2015,4,71910C 90 3,,PHOENIX NEW MEDIA LTD,CALL,,71910C,90,3,71910C90,71910C903
2015,4,31866P 10 2,*,FIRST BANCORP INC ME,COM,,31866P,10,2,31866P10,31866P102
2015,4,73935X 79 9,*,POWERSHARES ETF TRUST,DYN PHRMA PORT,,73935X,79,9,73935X79,73935X799
2015,4,37950E 40 8,*,GLOBAL X FDS,CHINA CONS ETF,,37950E,40,8,37950E40,37950E408
2015,4,128126 90 9,,CALAMP CORP,CALL,,128126,90,9,12812690,128126909
2015,4,98419Q 10 1,*,XOOM CORP,COM,DELETED,98419Q,10,1,98419Q10,98419Q101
2015,4,50186A 10 8,,LGL GROUP INC,COM,,50186A,10,8,50186A10,50186A108
2015,4,26969P 95 8,,EAGLE MATERIALS INC,PUT,,26969P,95,8,26969P95,26969P958
2015,4,042315 50 7,*,ARMOUR RESIDENTIAL REIT INC,COM NEW,,042315,50,7,04231550,042315507
2015,4,74347W 95 7,,PROSHARES TR II,PUT,,74347W,95,7,74347W95,74347W957
2015,4,09257W 90 0,,BLACKSTONE MTG TR INC,CALL,,09257W,90,0,09257W90,09257W900
2015,4,516012 90 1,,LANNET INC,CALL,,516012,90,1,51601290,516012901
2015,4,379890 90 6,,GLU MOBILE INC,CALL,,379890,90,6,37989090,379890906
2015,4,808524 90 9,,SCHWAB STRATEGIC TR,CALL,,808524,90,9,80852490,808524909
2015,4,G89982 95 3,,TRANSATLANTIC PETROLEUM LTD,PUT,,G89982,95,3,G8998295,G89982953
2015,4,29250N 90 5,,ENBRIDGE INC,CALL,,29250N,90,5,29250N90,29250N905
2015,4,03834A 10 3,*,APPROACH RESOURCES INC,COM,,03834A,10,3,03834A10,03834A103
2015,4,G8827U 90 0,,THIRD PT REINS LTD,CALL,,G8827U,90,0,G8827U90,G8827U900
2015,4,53128T 10 2,,LIBERTY TAX INC,CL A,,53128T,10,2,53128T10,53128T102
2015,4,65339F 90 1,,NEXTERA ENERGY INC,CALL,,65339F,90,1,65339F90,65339F901
2015,4,337930 70 5,*,FLAGSTAR BANCORP INC,COM PAR .001,,337930,70,5,33793070,337930705
2015,4,35472T 10 1,,FRANKLIN LTD DURATION INC TR,COM,,35472T,10,1,35472T10,35472T101
2015,4,141619 10 6,*,CARDIOVASCULAR SYS INC DEL,COM,,141619,10,6,14161910,141619106
2015,4,M7516K 95 3,,NOVA MEASURING INSTRUMENTS L,PUT,,M7516K,95,3,M7516K95,M7516K953
2015,4,120831 10 2,,BURCON NUTRASCIENCE CORP,COM,,120831,10,2,12083110,120831102
2015,4,61744G 10 7,,MORGAN STANLEY EMER MKTS FD,COM,,61744G,10,7,61744G10,61744G107
2015,4,670851 30 2,,OI S.A.,SPN ADR NEW,,670851,30,2,67085130,670851302
2015,4,447462 95 2,,HURON CONSULTING GROUP INC,PUT,,447462,95,2,44746295,447462952
2015,4,16941M 95 9,,CHINA MOBILE LIMITED,PUT,,16941M,95,9,16941M95,16941M959
2015,4,55305B 90 1,,M/I HOMES INC,CALL,,55305B,90,1,55305B90,55305B901
2015,4,94987E 10 9,,WELLS FARGO UTILITIES AND HI,COM,,94987E,10,9,94987E10,94987E109
2015,4,412822 95 8,,HARLEY DAVIDSON INC,PUT,,412822,95,8,41282295,412822958
2015,4,78463X 20 2,*,SPDR INDEX SHS FDS,EURO STOXX 50,,78463X,20,2,78463X20,78463X202
2015,4,67071B 10 8,,NUVEEN REAL ESTATE INCOME FD,COM,,67071B,10,8,67071B10,67071B108
2015,4,560690 90 7,,MAJESCO ENTERTAINMENT CO,CALL,,560690,90,7,56069090,560690907
2015,4,92203J 90 7,,VANGUARD CHARLOTTE FDS,CALL,,92203J,90,7,92203J90,92203J907
2015,4,G36738 90 5,,FRESH DEL MONTE PRODUCE INC,CALL,,G36738,90,5,G3673890,G36738905
2015,4,25490K 95 5,,DIREXION SHS ETF TR,PUT,,25490K,95,5,25490K95,25490K955
2015,4,001744 10 1,*,AMN HEALTHCARE SERVICES INC,COM,,001744,10,1,00174410,001744101
2015,4,603432 95 5,,MINES MGMT INC,PUT,,603432,95,5,60343295,603432955
2015,4,464286 95 0,,ISHARES,PUT,,464286,95,0,46428695,464286950
2015,4,72201R 95 6,,PIMCO ETF TR,PUT,,72201R,95,6,72201R95,72201R956
2015,4,03074A 10 2,*,AMERISERV FINL INC,COM,,03074A,10,2,03074A10,03074A102
2015,4,694873 90 0,,PACIFIC SUNWEAR CALIF INC,CALL,,694873,90,0,69487390,694873900
2015,4,233331 10 7,*,DTE ENERGY CO,COM,,233331,10,7,23333110,233331107
2015,4,700666 95 0,,PARK OHIO HLDGS CORP,PUT,,700666,95,0,70066695,700666950
2015,4,G6518L 95 8,,NIELSEN HLDGS PLC,PUT,,G6518L,95,8,G6518L95,G6518L958
2015,4,M9068E 10 5,*,SODASTREAM INTERNATIONAL LTD,USD SHS,,M9068E,10,5,M9068E10,M9068E105
2015,4,464289 52 9,*,ISHARES,INDIA 50 ETF,,464289,52,9,46428952,464289529
2015,4,811699 95 7,,SEACHANGE INTL INC,PUT,,811699,95,7,81169995,811699957
2015,4,345550 95 7,,FOREST CITY ENTERPRISES INC,PUT,,345550,95,7,34555095,345550957
2015,4,58403M 20 1,*,MECOX LANE LIMITED,SPON ADR REP 35,,58403M,20,1,58403M20,58403M201
2015,4,92921W 95 0,,VUZIX CORP,PUT,,92921W,95,0,92921W95,92921W950
2015,4,42809H 10 7,*,HESS CORP,COM,,42809H,10,7,42809H10,42809H107
2015,4,808524 95 5,,SCHWAB STRATEGIC TR,PUT,,808524,95,5,80852495,808524955
2015,4,26875P 10 1,*,EOG RES INC,COM,,26875P,10,1,26875P10,26875P101
2015,4,517942 90 8,,LASALLE HOTEL PPTYS,CALL,,517942,90,8,51794290,517942908
2015,4,M87245 90 2,,SYNERON MEDICAL LTD,CALL,,M87245,90,2,M8724590,M87245902
2015,4,481165 95 8,,JOY GLOBAL INC,PUT,,481165,95,8,48116595,481165958
2015,4,337344 95 5,,FIRST TR NAS100 EQ WEIGHTED,PUT,,337344,95,5,33734495,337344955
2015,4,14161H AG 3,,CARDTRONICS INC,NOTE  1.000%12/0,,14161H,AG,3,14161HAG,14161HAG3
2015,4,33733E 95 3,,FIRST TR EXCHANGE TRADED FD,PUT,,33733E,95,3,33733E95,33733E953
2015,4,351858 90 5,,FRANCO NEVADA CORP,CALL,,351858,90,5,35185890,351858905
2015,4,629377 50 8,*,NRG ENERGY INC,COM NEW,,629377,50,8,62937750,629377508
2015,4,75972A AA 1,,RENEWABLE ENERGY GROUP INC,MTNF  2.750% 6/1,,75972A,AA,1,75972AAA,75972AAA1
2015,4,59560V 95 9,,MID CON ENERGY PARTNERS LP,PUT,,59560V,95,9,59560V95,59560V959
2015,4,57060U 78 7,,MARKET VECTORS ETF TR,AFRICA ETF,,57060U,78,7,57060U78,57060U787
2015,4,46434V 27 4,,ISHARES TR,FCTSL MSCI INT,,46434V,27,4,46434V27,46434V274
2015,4,53222K 90 5,,LIFEVANTAGE CORP,CALL,ADDED,53222K,90,5,53222K90,53222K905
2015,4,293389 10 2,*,ENNIS INC,COM,,293389,10,2,29338910,293389102
2015,4,87157B 90 3,,SYNCHRONOSS TECHNOLOGIES INC,CALL,,87157B,90,3,87157B90,87157B903
2015,4,89677Y 95 0,,TRIPLEPOINT VENTURE GROWTH B,PUT,,89677Y,95,0,89677Y95,89677Y950
